id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11,image_path
37595,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Madagascar3 Boys Printed Blue T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37595.jpg
37596,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Madagascar3 Boys Navy Blue Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37596.jpg
37597,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Madagascar3 Boys White Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37597.jpg
37598,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Madagascar3 Boys Blue Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37598.jpg
37599,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Madagascar3 Boys Yellow Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37599.jpg
37600,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Madagascar3 Boys Red Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37600.jpg
37601,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Madagascar3 Boys White Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37601.jpg
37602,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37602.jpg
37603,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37603.jpg
37607,Girls,Apparel,Topwear,Tshirts,Sea Green,Summer,2012,Casual,Madagascar3 Girls Sea Green Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37607.jpg
37608,Girls,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Madagascar3 Girls Coral Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37608.jpg
37610,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37610.jpg
37611,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Madagascar3 Girls Blue Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37611.jpg
37613,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37613.jpg
37620,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Madagascar3 Boys Green Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37620.jpg
37621,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Madagascar3 Boys Yellow Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37621.jpg
37622,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Madagascar3 Boys Red Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37622.jpg
37623,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Madagascar 3 Boys Blue Printed T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37623.jpg
37624,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Madagascar3 Boys Navy Blue T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37624.jpg
37625,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Madagascar3 Boys White Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37625.jpg
37626,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37626.jpg
37627,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37627.jpg
37628,Girls,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Madagascar3 Girls Off White Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37628.jpg
37629,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Madagascar3 Girls Blue Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37629.jpg
37630,Girls,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Madagascar3 Girls Soft Red Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37630.jpg
37632,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37632.jpg
37633,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37633.jpg
37634,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37634.jpg
37636,Girls,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Madagascar3 Girls Soft Red Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37636.jpg
37637,Girls,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Madagascar3 Girls Teal Printed T-Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37637.jpg
37638,Men,Accessories,Accessories,Accessory Gift Set,Tan,Summer,2012,Casual,Wills Lifestyle Men Leather Accessory Gift Set,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37638.jpg
37639,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Wills Lifestyle Men Leather Accessory Gift Set,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37639.jpg
37640,Women,Accessories,Bags,Clutches,Red,Summer,2012,Casual,Wills Lifestyle Women Red Clutch,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37640.jpg
37646,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Wills Lifestyle Women Black Wallet,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37646.jpg
37650,Women,Accessories,Wallets,Wallets,Maroon,Summer,2012,Casual,Wills Lifestyle Women Maroon Wallet,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37650.jpg
37652,Women,Accessories,Wallets,Wallets,Blue,Summer,2012,Casual,Wills Lifestyle Women Blue & Brown Wallet,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37652.jpg
37653,Men,Accessories,Socks,Socks,Charcoal,Summer,2016,Casual,Playboy Men Charcoal Socks,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37653.jpg
37654,Men,Accessories,Socks,Socks,Beige,Summer,2016,Casual,Playboy Men Beige Socks,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37654.jpg
37655,Men,Accessories,Socks,Socks,Cream,Summer,2016,Formal,Playboy Men Cream Socks,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37655.jpg
37656,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Playboy Men Black Socks,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37656.jpg
37657,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Playboy Men White Socks,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37657.jpg
37658,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Playboy Men White Socks,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37658.jpg
37671,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37671.jpg
37672,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37672.jpg
37673,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37673.jpg
37674,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37674.jpg
37675,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,American Tourister Black Reversible Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37675.jpg
37676,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37676.jpg
37677,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,American Tourister Unisex Brown Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37677.jpg
37679,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37679.jpg
37680,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37680.jpg
37681,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012,Casual,American Tourister Unisex Red Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37681.jpg
37682,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37682.jpg
37683,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37683.jpg
37684,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37684.jpg
37685,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37685.jpg
37686,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,American Tourister Unisex Grey Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37686.jpg
37687,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,American Tourister Unisex Brown Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37687.jpg
37688,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,American Tourister Unisex Grey Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37688.jpg
37689,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37689.jpg
37690,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37690.jpg
37691,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37691.jpg
37692,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37692.jpg
37693,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,American Tourister Unisex Grey Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37693.jpg
37694,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37694.jpg
37695,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,American Tourister Unisex Brown Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37695.jpg
37696,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37696.jpg
37697,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2012,Casual,American Tourister Unisex Brown Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37697.jpg
37698,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37698.jpg
37699,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013,Casual,American Tourister Unisex Black Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37699.jpg
37700,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,American Tourister Unisex Blue Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37700.jpg
37701,Unisex,Free Items,Free Gifts,Backpacks,Blue,Summer,2015,Casual,AMERICAN TOURISTER Unisex Blue Printed Backpack,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37701.jpg
37704,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wills Women Brown Braided Belt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37704.jpg
37706,Women,Accessories,Belts,Belts,Blue,Summer,2012,Casual,Wills Lifestyle Women Leather Blue Belt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37706.jpg
37708,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Fila Men Top Fuel Black Sports Shoes,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37708.jpg
37709,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Fila Men Black Top Fuel Sports Shoes,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37709.jpg
37710,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,John Players Men Printed Blue T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37710.jpg
37712,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,John Players Men Printed Yellow T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/37712.jpg
