id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group,use_for_supervised
37299,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO Enticer Men Grey Dial Analogue Watch A521,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37299.jpg,,False,False,False,G16586,True
37300,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Casio Enticer Women Silver Analogue Multi-Dial Watch LTP-2083D-7AVDF(A529),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37300.jpg,,False,False,False,G16588,True
37301,Women,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Enticer Women Black Analogue Watches (A531) LTP-2083L-1AVDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37301.jpg,,False,False,False,G16589,True
37302,Women,Accessories,Watches,Watches,Off White,Winter,2016,Casual,Casio Enticer Women Off-White Multi-Dial Watch LTP-2083L-4AVDF(A532),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37302.jpg,,False,False,False,G16590,True
37303,Women,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Casio Enticer Women Silver Analogue Watches (A535) LTP-2069D-6AVDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37303.jpg,,False,False,False,G16591,True
37304,Men,Accessories,Watches,Watches,Brown,Summer,2017,Casual,Casio Youth Series Men Analog-Digital Watch AW-80V-5BVDFAD125,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37304.jpg,,False,False,False,G16592,True
37305,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Youth Series Men Analog-Digital Watch AQ-S800W-1BVDFAD168,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37305.jpg,,False,False,False,G16593,True
37306,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Analog-Digital Watch AQ-S800WD-1EVDFAD170,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37306.jpg,,False,False,False,G16594,True
37307,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch W-213-1AVDF(D065),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37307.jpg,,False,False,False,G16595,True
37308,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Silver-Toned Analogue & Digital Watch ED240,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37308.jpg,,False,False,False,G16596,True
37309,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Edifice Men Chronograph Watch EF-540D-1AVDF(ED371),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37309.jpg,,False,False,False,G16597,True
37310,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Brown Dial Chronograph Watch ED389,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37310.jpg,,False,False,False,G16599,True
37311,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-5AVDF(ED421),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37311.jpg,,False,False,False,G16600,True
37312,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-7AVDF(ED422),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37312.jpg,,False,False,False,G16601,True
37313,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Edifice Men Chronograph Watch EF-558D-1AVDF(ED436),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37313.jpg,,False,False,False,G16602,True
37314,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Black Dial Analogue Watch ED444,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37314.jpg,,False,False,False,G16603,True
37315,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO Edifice Men White Dial Chronograph Watch EX006,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37315.jpg,,False,False,False,G16604,True
37316,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Edifice Men Silver Analogue Watch EFR-501D-7AVDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37316.jpg,,False,False,False,G16605,True
37317,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO G-Shock Men Black Analogue-Digital Watch AW-590-1ADR G219,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37317.jpg,,False,False,False,G16606,True
37318,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO G-Shock Men Black Digital Watch G329,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37318.jpg,,False,False,False,G16607,True
37319,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO G-Shock Men Black Digital Watch G-9300-1DR G342,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37319.jpg,,False,False,False,G16608,True
37320,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO Sheen Women Pink Dial Analogue Watch (SH119) SHN-3011D-4ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37320.jpg,,False,False,False,G16610,True
37321,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO Enticer Women Pink Dial Watch LTP-1165A-4CDF SH20,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37321.jpg,,False,False,False,G16611,True
37322,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO Sheen Women Mother Of Pearl Dial Watch SX019 SHE-4022D-4ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37322.jpg,,False,False,False,G16612,True
37323,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Sheen Women Black Dial Chronograph Watch SX024 SHE-5512D-1ADF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37323.jpg,,False,False,False,G16613,True
37324,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO Sheen Women White Dial Chronograph Watch SX033 SHE-5514D-7ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37324.jpg,,False,False,False,G16614,True
37325,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO Sheen Women White Dial Watch SX035 SHE-4500D-7ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37325.jpg,,False,False,False,G16615,True
37326,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO Sheen Women White Dial Chronograph Watch SX038 SHE-5020L-7ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37326.jpg,,False,False,False,G16616,True
37327,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,CASIO Sheen Women Red Dial Chronograph Watch SX039 SHE-5022D-4ADR,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37327.jpg,,False,False,False,G16617,True
37328,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Sheen Women Silver-Toned Dial Chronograph Watch SX040,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37328.jpg,,False,False,False,G16618,True
37329,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Sheen Women White Dial Watch SX048,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37329.jpg,,False,False,False,G16619,True
37330,Women,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Casio Women Sheen Grey Dial Watch SX049,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37330.jpg,,False,False,False,G16621,True
37331,Women,Accessories,Watches,Watches,Copper,Winter,2016,Casual,DKNY Women Copper-Toned Dial Watch NY8467,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37331.jpg,,False,False,False,G16622,True
37332,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8482,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37332.jpg,,False,False,False,G16623,True
37333,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8484,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37333.jpg,,False,False,False,G16624,True
37334,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8500,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37334.jpg,,False,False,False,G16625,True
37335,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8510,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37335.jpg,,False,False,False,G16626,True
37341,Boys,Apparel,Topwear,Tshirts,Orange,Spring,2008,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37341.jpg,,False,False,False,G16628,True
37342,Boys,Apparel,Topwear,Tshirts,Blue,Winter,2013,Casual,U.S. Polo Assn. Kids Boys Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37342.jpg,,False,False,False,G16629,True
37343,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,U.S. Polo Assn Boys Black T-Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37343.jpg,,False,False,False,G16630,True
37344,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,U.S. Polo Assn Boys Red T-Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37344.jpg,,False,False,False,G16631,True
37345,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,U.S. Polo Assn Boys Blue T-Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37345.jpg,,False,False,False,G16632,True
37378,Boys,Apparel,Topwear,Tshirts,Blue,Winter,2013,Casual,U.S. Polo Assn. Boys Blue Polo T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37378.jpg,,False,False,False,G16636,True
37405,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37405.jpg,,False,False,False,G09295,True
37406,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Murcia Women Beige Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37406.jpg,,False,False,False,G07736,True
37407,Women,Accessories,Bags,Handbags,Lavender,Summer,2012,Casual,Murcia Women Denim Print Lavender Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37407.jpg,,False,False,False,G16640,True
37408,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Murcia Women Pink Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37408.jpg,,False,False,False,G11201,True
37409,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37409.jpg,,False,False,False,G09296,True
37410,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Murcia Women Envelope Green Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37410.jpg,,False,False,False,G16642,True
37411,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Basket Thatch Brown Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37411.jpg,,False,False,False,G16643,True
37412,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Murcia Women Basket Thatch Beige Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37412.jpg,,False,False,False,G16644,True
37413,Women,Accessories,Bags,Handbags,Maroon,Summer,2012,Casual,Murcia Women Basket Thatch Maroon Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37413.jpg,,False,False,False,G16645,True
37414,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37414.jpg,,False,False,False,G09296,True
37415,Women,Accessories,Bags,Handbags,Maroon,Summer,2012,Casual,Murcia Women Shiny Textured Maroon Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37415.jpg,,False,False,False,G16646,True
37416,Women,Accessories,Bags,Handbags,White,Summer,2012,Casual,Murcia Women White Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37416.jpg,,False,False,False,G11199,True
37417,Women,Accessories,Bags,Handbags,Silver,Summer,2012,Casual,Murcia Women Jute Silver Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37417.jpg,,False,False,False,G16647,True
37418,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,Murcia Women Multi Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37418.jpg,,False,False,False,G16648,True
37419,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Murcia Women Office Red Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37419.jpg,,False,False,False,G16649,True
37421,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Office Black Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37421.jpg,,False,False,False,G16651,True
37422,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Office Black Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37422.jpg,,False,False,False,G16651,True
37423,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Murcia Women Office Purple Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37423.jpg,,False,False,False,G16652,True
37428,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Murcia Women Red Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37428.jpg,,False,False,False,G11214,True
37429,Women,Accessories,Bags,Handbags,Lavender,Summer,2012,Casual,Murcia Women Lavender Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37429.jpg,,False,False,False,G16653,True
37430,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37430.jpg,,False,False,False,G09295,True
37431,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37431.jpg,,False,False,False,G09296,True
37432,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Murcia Women Green Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37432.jpg,,False,False,False,G11200,True
